case_id,activity,enable_time,start_time,end_time,resource, priority, origin
490,Sequence A,2023-10-06 04:44:49.494900+02:00,2023-10-06 04:44:49.494900+02:00,2023-10-06 04:54:49.494900+02:00,Resource 1_2, HIGH, France
489,Sequence B,2023-10-06 04:44:49.494900+02:00,2023-10-06 04:44:49.494900+02:00,2023-10-06 04:54:49.494900+02:00,Resource 1_3, HIGH, France
488,Sequence C,2023-10-06 04:44:49.494900+02:00,2023-10-06 04:44:49.494900+02:00,2023-10-06 04:54:49.494900+02:00,Resource 1_4, HIGH, France
491,Sequence A,2023-10-06 04:54:49.494900+02:00,2023-10-06 04:54:49.494900+02:00,2023-10-06 05:04:49.494900+02:00,Resource 1_0, HIGH, France
490,Sequence B,2023-10-06 04:54:49.494900+02:00,2023-10-06 04:54:49.494900+02:00,2023-10-06 05:04:49.494900+02:00,Resource 1_1, HIGH, France
489,Sequence C,2023-10-06 04:54:49.494900+02:00,2023-10-06 04:54:49.494900+02:00,2023-10-06 05:04:49.494900+02:00,Resource 1_2, HIGH, France
492,Sequence A,2023-10-06 05:04:49.494900+02:00,2023-10-06 05:04:49.494900+02:00,2023-10-06 05:14:49.494900+02:00,Resource 1_3, HIGH, France
491,Sequence B,2023-10-06 05:04:49.494900+02:00,2023-10-06 05:04:49.494900+02:00,2023-10-06 05:14:49.494900+02:00,Resource 1_4, HIGH, France
490,Sequence C,2023-10-06 05:04:49.494900+02:00,2023-10-06 05:04:49.494900+02:00,2023-10-06 05:14:49.494900+02:00,Resource 1_0, HIGH, France
493,Sequence A,2023-10-06 05:14:49.494900+02:00,2023-10-06 05:14:49.494900+02:00,2023-10-06 05:24:49.494900+02:00,Resource 1_1, HIGH, France
492,Sequence B,2023-10-06 05:14:49.494900+02:00,2023-10-06 05:14:49.494900+02:00,2023-10-06 05:24:49.494900+02:00,Resource 1_2, HIGH, France
491,Sequence C,2023-10-06 05:14:49.494900+02:00,2023-10-06 05:14:49.494900+02:00,2023-10-06 05:24:49.494900+02:00,Resource 1_3, HIGH, France
494,Sequence A,2023-10-06 05:24:49.494900+02:00,2023-10-06 05:24:49.494900+02:00,2023-10-06 05:34:49.494900+02:00,Resource 1_4, HIGH, France
493,Sequence B,2023-10-06 05:24:49.494900+02:00,2023-10-06 05:24:49.494900+02:00,2023-10-06 05:34:49.494900+02:00,Resource 1_0, HIGH, France
492,Sequence C,2023-10-06 05:24:49.494900+02:00,2023-10-06 05:24:49.494900+02:00,2023-10-06 05:34:49.494900+02:00,Resource 1_1, HIGH, France
495,Sequence A,2023-10-06 05:34:49.494900+02:00,2023-10-06 05:34:49.494900+02:00,2023-10-06 05:44:49.494900+02:00,Resource 1_2, HIGH, France
494,Sequence B,2023-10-06 05:34:49.494900+02:00,2023-10-06 05:34:49.494900+02:00,2023-10-06 05:44:49.494900+02:00,Resource 1_3, HIGH, France
493,Sequence C,2023-10-06 05:34:49.494900+02:00,2023-10-06 05:34:49.494900+02:00,2023-10-06 05:44:49.494900+02:00,Resource 1_4, HIGH, France
496,Sequence A,2023-10-06 05:44:49.494900+02:00,2023-10-06 05:44:49.494900+02:00,2023-10-06 05:54:49.494900+02:00,Resource 1_0, HIGH, France
495,Sequence B,2023-10-06 05:44:49.494900+02:00,2023-10-06 05:44:49.494900+02:00,2023-10-06 05:54:49.494900+02:00,Resource 1_1, HIGH, France
494,Sequence C,2023-10-06 05:44:49.494900+02:00,2023-10-06 05:44:49.494900+02:00,2023-10-06 05:54:49.494900+02:00,Resource 1_2, HIGH, France
497,Sequence A,2023-10-06 05:54:49.494900+02:00,2023-10-06 05:54:49.494900+02:00,2023-10-06 06:04:49.494900+02:00,Resource 1_3, HIGH, France
496,Sequence B,2023-10-06 05:54:49.494900+02:00,2023-10-06 05:54:49.494900+02:00,2023-10-06 06:04:49.494900+02:00,Resource 1_4, HIGH, France
495,Sequence C,2023-10-06 05:54:49.494900+02:00,2023-10-06 05:54:49.494900+02:00,2023-10-06 06:04:49.494900+02:00,Resource 1_0, HIGH, France
498,Sequence A,2023-10-06 06:04:49.494900+02:00,2023-10-06 06:04:49.494900+02:00,2023-10-06 06:14:49.494900+02:00,Resource 1_1, HIGH, France
497,Sequence B,2023-10-06 06:04:49.494900+02:00,2023-10-06 06:04:49.494900+02:00,2023-10-06 06:14:49.494900+02:00,Resource 1_2, HIGH, France
496,Sequence C,2023-10-06 06:04:49.494900+02:00,2023-10-06 06:04:49.494900+02:00,2023-10-06 06:14:49.494900+02:00,Resource 1_3, HIGH, France
499,Sequence A,2023-10-06 06:14:49.494900+02:00,2023-10-06 06:14:49.494900+02:00,2023-10-06 06:24:49.494900+02:00,Resource 1_4, HIGH, France
498,Sequence B,2023-10-06 06:14:49.494900+02:00,2023-10-06 06:14:49.494900+02:00,2023-10-06 06:24:49.494900+02:00,Resource 1_0, HIGH, France
497,Sequence C,2023-10-06 06:14:49.494900+02:00,2023-10-06 06:14:49.494900+02:00,2023-10-06 06:24:49.494900+02:00,Resource 1_1, HIGH, France
500,Sequence A,2023-10-06 06:24:49.494900+02:00,2023-10-06 06:24:49.494900+02:00,2023-10-06 06:34:49.494900+02:00,Resource 1_2, HIGH, France
499,Sequence B,2023-10-06 06:24:49.494900+02:00,2023-10-06 06:24:49.494900+02:00,2023-10-06 06:34:49.494900+02:00,Resource 1_3, HIGH, France
498,Sequence C,2023-10-06 06:24:49.494900+02:00,2023-10-06 06:24:49.494900+02:00,2023-10-06 06:34:49.494900+02:00,Resource 1_4, HIGH, France
501,Sequence A,2023-10-06 06:34:49.494900+02:00,2023-10-06 06:34:49.494900+02:00,2023-10-06 06:44:49.494900+02:00,Resource 1_0, HIGH, France
500,Sequence B,2023-10-06 06:34:49.494900+02:00,2023-10-06 06:34:49.494900+02:00,2023-10-06 06:44:49.494900+02:00,Resource 1_1, HIGH, France
499,Sequence C,2023-10-06 06:34:49.494900+02:00,2023-10-06 06:34:49.494900+02:00,2023-10-06 06:44:49.494900+02:00,Resource 1_2, HIGH, France
502,Sequence A,2023-10-06 06:44:49.494900+02:00,2023-10-06 06:44:49.494900+02:00,2023-10-06 06:54:49.494900+02:00,Resource 1_3, HIGH, France
501,Sequence B,2023-10-06 06:44:49.494900+02:00,2023-10-06 06:44:49.494900+02:00,2023-10-06 06:54:49.494900+02:00,Resource 1_4, HIGH, France
500,Sequence C,2023-10-06 06:44:49.494900+02:00,2023-10-06 06:44:49.494900+02:00,2023-10-06 06:54:49.494900+02:00,Resource 1_0, HIGH, France
503,Sequence A,2023-10-06 06:54:49.494900+02:00,2023-10-06 06:54:49.494900+02:00,2023-10-06 07:04:49.494900+02:00,Resource 1_1, HIGH, France
502,Sequence B,2023-10-06 06:54:49.494900+02:00,2023-10-06 06:54:49.494900+02:00,2023-10-06 07:04:49.494900+02:00,Resource 1_2, HIGH, France
501,Sequence C,2023-10-06 06:54:49.494900+02:00,2023-10-06 06:54:49.494900+02:00,2023-10-06 07:04:49.494900+02:00,Resource 1_3, HIGH, France
504,Sequence A,2023-10-06 07:04:49.494900+02:00,2023-10-06 07:04:49.494900+02:00,2023-10-06 07:14:49.494900+02:00,Resource 1_4, HIGH, France
503,Sequence B,2023-10-06 07:04:49.494900+02:00,2023-10-06 07:04:49.494900+02:00,2023-10-06 07:14:49.494900+02:00,Resource 1_0, HIGH, France
502,Sequence C,2023-10-06 07:04:49.494900+02:00,2023-10-06 07:04:49.494900+02:00,2023-10-06 07:14:49.494900+02:00,Resource 1_1, HIGH, France
505,Sequence A,2023-10-06 07:14:49.494900+02:00,2023-10-06 07:14:49.494900+02:00,2023-10-06 07:24:49.494900+02:00,Resource 1_2, HIGH, France
504,Sequence B,2023-10-06 07:14:49.494900+02:00,2023-10-06 07:14:49.494900+02:00,2023-10-06 07:24:49.494900+02:00,Resource 1_3, HIGH, France
503,Sequence C,2023-10-06 07:14:49.494900+02:00,2023-10-06 07:14:49.494900+02:00,2023-10-06 07:24:49.494900+02:00,Resource 1_4, HIGH, France
506,Sequence A,2023-10-06 07:24:49.494900+02:00,2023-10-06 07:24:49.494900+02:00,2023-10-06 07:34:49.494900+02:00,Resource 1_0, HIGH, France
505,Sequence B,2023-10-06 07:24:49.494900+02:00,2023-10-06 07:24:49.494900+02:00,2023-10-06 07:34:49.494900+02:00,Resource 1_1, HIGH, France
504,Sequence C,2023-10-06 07:24:49.494900+02:00,2023-10-06 07:24:49.494900+02:00,2023-10-06 07:34:49.494900+02:00,Resource 1_2, HIGH, France
507,Sequence A,2023-10-06 07:34:49.494900+02:00,2023-10-06 07:34:49.494900+02:00,2023-10-06 07:44:49.494900+02:00,Resource 1_3, HIGH, France
506,Sequence B,2023-10-06 07:34:49.494900+02:00,2023-10-06 07:34:49.494900+02:00,2023-10-06 07:44:49.494900+02:00,Resource 1_4, HIGH, France
505,Sequence C,2023-10-06 07:34:49.494900+02:00,2023-10-06 07:34:49.494900+02:00,2023-10-06 07:44:49.494900+02:00,Resource 1_0, HIGH, France
508,Sequence A,2023-10-06 07:44:49.494900+02:00,2023-10-06 07:44:49.494900+02:00,2023-10-06 07:54:49.494900+02:00,Resource 1_1, HIGH, France
507,Sequence B,2023-10-06 07:44:49.494900+02:00,2023-10-06 07:44:49.494900+02:00,2023-10-06 07:54:49.494900+02:00,Resource 1_2, HIGH, France
506,Sequence C,2023-10-06 07:44:49.494900+02:00,2023-10-06 07:44:49.494900+02:00,2023-10-06 07:54:49.494900+02:00,Resource 1_3, HIGH, France
509,Sequence A,2023-10-06 07:54:49.494900+02:00,2023-10-06 07:54:49.494900+02:00,2023-10-06 08:04:49.494900+02:00,Resource 1_4, HIGH, France
508,Sequence B,2023-10-06 07:54:49.494900+02:00,2023-10-06 07:54:49.494900+02:00,2023-10-06 08:04:49.494900+02:00,Resource 1_0, HIGH, France
507,Sequence C,2023-10-06 07:54:49.494900+02:00,2023-10-06 07:54:49.494900+02:00,2023-10-06 08:04:49.494900+02:00,Resource 1_1, HIGH, France
510,Sequence A,2023-10-06 08:04:49.494900+02:00,2023-10-06 08:04:49.494900+02:00,2023-10-06 08:14:49.494900+02:00,Resource 1_2, HIGH, France
509,Sequence B,2023-10-06 08:04:49.494900+02:00,2023-10-06 08:04:49.494900+02:00,2023-10-06 08:14:49.494900+02:00,Resource 1_3, HIGH, France
508,Sequence C,2023-10-06 08:04:49.494900+02:00,2023-10-06 08:04:49.494900+02:00,2023-10-06 08:14:49.494900+02:00,Resource 1_4, HIGH, France
511,Sequence A,2023-10-06 08:14:49.494900+02:00,2023-10-06 08:14:49.494900+02:00,2023-10-06 08:24:49.494900+02:00,Resource 1_0, HIGH, France
510,Sequence B,2023-10-06 08:14:49.494900+02:00,2023-10-06 08:14:49.494900+02:00,2023-10-06 08:24:49.494900+02:00,Resource 1_1, HIGH, France
509,Sequence C,2023-10-06 08:14:49.494900+02:00,2023-10-06 08:14:49.494900+02:00,2023-10-06 08:24:49.494900+02:00,Resource 1_2, HIGH, France
512,Sequence A,2023-10-06 08:24:49.494900+02:00,2023-10-06 08:24:49.494900+02:00,2023-10-06 08:34:49.494900+02:00,Resource 1_3, HIGH, France
511,Sequence B,2023-10-06 08:24:49.494900+02:00,2023-10-06 08:24:49.494900+02:00,2023-10-06 08:34:49.494900+02:00,Resource 1_4, HIGH, France
510,Sequence C,2023-10-06 08:24:49.494900+02:00,2023-10-06 08:24:49.494900+02:00,2023-10-06 08:34:49.494900+02:00,Resource 1_0, HIGH, France
513,Sequence A,2023-10-06 08:34:49.494900+02:00,2023-10-06 08:34:49.494900+02:00,2023-10-06 08:44:49.494900+02:00,Resource 1_1, HIGH, France
512,Sequence B,2023-10-06 08:34:49.494900+02:00,2023-10-06 08:34:49.494900+02:00,2023-10-06 08:44:49.494900+02:00,Resource 1_2, HIGH, France
511,Sequence C,2023-10-06 08:34:49.494900+02:00,2023-10-06 08:34:49.494900+02:00,2023-10-06 08:44:49.494900+02:00,Resource 1_3, HIGH, France
514,Sequence A,2023-10-06 08:44:49.494900+02:00,2023-10-06 08:44:49.494900+02:00,2023-10-06 08:54:49.494900+02:00,Resource 1_4, HIGH, France
513,Sequence B,2023-10-06 08:44:49.494900+02:00,2023-10-06 08:44:49.494900+02:00,2023-10-06 08:54:49.494900+02:00,Resource 1_0, HIGH, France
512,Sequence C,2023-10-06 08:44:49.494900+02:00,2023-10-06 08:44:49.494900+02:00,2023-10-06 08:54:49.494900+02:00,Resource 1_1, HIGH, France
515,Sequence A,2023-10-06 08:54:49.494900+02:00,2023-10-06 08:54:49.494900+02:00,2023-10-06 09:04:49.494900+02:00,Resource 1_2, HIGH, France
514,Sequence B,2023-10-06 08:54:49.494900+02:00,2023-10-06 08:54:49.494900+02:00,2023-10-06 09:04:49.494900+02:00,Resource 1_3, HIGH, France
513,Sequence C,2023-10-06 08:54:49.494900+02:00,2023-10-06 08:54:49.494900+02:00,2023-10-06 09:04:49.494900+02:00,Resource 1_4, HIGH, France
516,Sequence A,2023-10-06 09:04:49.494900+02:00,2023-10-06 09:04:49.494900+02:00,2023-10-06 09:14:49.494900+02:00,Resource 1_0, HIGH, France
515,Sequence B,2023-10-06 09:04:49.494900+02:00,2023-10-06 09:04:49.494900+02:00,2023-10-06 09:14:49.494900+02:00,Resource 1_1, HIGH, France
514,Sequence C,2023-10-06 09:04:49.494900+02:00,2023-10-06 09:04:49.494900+02:00,2023-10-06 09:14:49.494900+02:00,Resource 1_2, HIGH, France
517,Sequence A,2023-10-06 09:14:49.494900+02:00,2023-10-06 09:14:49.494900+02:00,2023-10-06 09:24:49.494900+02:00,Resource 1_3, HIGH, France
516,Sequence B,2023-10-06 09:14:49.494900+02:00,2023-10-06 09:14:49.494900+02:00,2023-10-06 09:24:49.494900+02:00,Resource 1_4, HIGH, France
515,Sequence C,2023-10-06 09:14:49.494900+02:00,2023-10-06 09:14:49.494900+02:00,2023-10-06 09:24:49.494900+02:00,Resource 1_0, HIGH, France
518,Sequence A,2023-10-06 09:24:49.494900+02:00,2023-10-06 09:24:49.494900+02:00,2023-10-06 09:34:49.494900+02:00,Resource 1_1, HIGH, France
517,Sequence B,2023-10-06 09:24:49.494900+02:00,2023-10-06 09:24:49.494900+02:00,2023-10-06 09:34:49.494900+02:00,Resource 1_2, HIGH, France
516,Sequence C,2023-10-06 09:24:49.494900+02:00,2023-10-06 09:24:49.494900+02:00,2023-10-06 09:34:49.494900+02:00,Resource 1_3, HIGH, France
519,Sequence A,2023-10-06 09:34:49.494900+02:00,2023-10-06 09:34:49.494900+02:00,2023-10-06 09:44:49.494900+02:00,Resource 1_4, HIGH, France
518,Sequence B,2023-10-06 09:34:49.494900+02:00,2023-10-06 09:34:49.494900+02:00,2023-10-06 09:44:49.494900+02:00,Resource 1_0, HIGH, France
517,Sequence C,2023-10-06 09:34:49.494900+02:00,2023-10-06 09:34:49.494900+02:00,2023-10-06 09:44:49.494900+02:00,Resource 1_1, HIGH, France
520,Sequence A,2023-10-06 09:44:49.494900+02:00,2023-10-06 09:44:49.494900+02:00,2023-10-06 09:54:49.494900+02:00,Resource 1_2, HIGH, France
519,Sequence B,2023-10-06 09:44:49.494900+02:00,2023-10-06 09:44:49.494900+02:00,2023-10-06 09:54:49.494900+02:00,Resource 1_3, HIGH, France
518,Sequence C,2023-10-06 09:44:49.494900+02:00,2023-10-06 09:44:49.494900+02:00,2023-10-06 09:54:49.494900+02:00,Resource 1_4, HIGH, France
521,Sequence A,2023-10-06 09:54:49.494900+02:00,2023-10-06 09:54:49.494900+02:00,2023-10-06 10:04:49.494900+02:00,Resource 1_0, HIGH, France
520,Sequence B,2023-10-06 09:54:49.494900+02:00,2023-10-06 09:54:49.494900+02:00,2023-10-06 10:04:49.494900+02:00,Resource 1_1, HIGH, France
519,Sequence C,2023-10-06 09:54:49.494900+02:00,2023-10-06 09:54:49.494900+02:00,2023-10-06 10:04:49.494900+02:00,Resource 1_2, HIGH, France
522,Sequence A,2023-10-06 10:04:49.494900+02:00,2023-10-06 10:04:49.494900+02:00,2023-10-06 10:14:49.494900+02:00,Resource 1_3, HIGH, France
521,Sequence B,2023-10-06 10:04:49.494900+02:00,2023-10-06 10:04:49.494900+02:00,2023-10-06 10:14:49.494900+02:00,Resource 1_4, HIGH, France
520,Sequence C,2023-10-06 10:04:49.494900+02:00,2023-10-06 10:04:49.494900+02:00,2023-10-06 10:14:49.494900+02:00,Resource 1_0, HIGH, France
523,Sequence A,2023-10-06 10:14:49.494900+02:00,2023-10-06 10:14:49.494900+02:00,2023-10-06 10:24:49.494900+02:00,Resource 1_1, HIGH, France
522,Sequence B,2023-10-06 10:14:49.494900+02:00,2023-10-06 10:14:49.494900+02:00,2023-10-06 10:24:49.494900+02:00,Resource 1_2, HIGH, France
521,Sequence C,2023-10-06 10:14:49.494900+02:00,2023-10-06 10:14:49.494900+02:00,2023-10-06 10:24:49.494900+02:00,Resource 1_3, HIGH, France
524,Sequence A,2023-10-06 10:24:49.494900+02:00,2023-10-06 10:24:49.494900+02:00,2023-10-06 10:34:49.494900+02:00,Resource 1_4, HIGH, France
523,Sequence B,2023-10-06 10:24:49.494900+02:00,2023-10-06 10:24:49.494900+02:00,2023-10-06 10:34:49.494900+02:00,Resource 1_0, HIGH, France
522,Sequence C,2023-10-06 10:24:49.494900+02:00,2023-10-06 10:24:49.494900+02:00,2023-10-06 10:34:49.494900+02:00,Resource 1_1, HIGH, France
525,Sequence A,2023-10-06 10:34:49.494900+02:00,2023-10-06 10:34:49.494900+02:00,2023-10-06 10:44:49.494900+02:00,Resource 1_2, HIGH, France
524,Sequence B,2023-10-06 10:34:49.494900+02:00,2023-10-06 10:34:49.494900+02:00,2023-10-06 10:44:49.494900+02:00,Resource 1_3, HIGH, France
523,Sequence C,2023-10-06 10:34:49.494900+02:00,2023-10-06 10:34:49.494900+02:00,2023-10-06 10:44:49.494900+02:00,Resource 1_4, HIGH, France
526,Sequence A,2023-10-06 10:44:49.494900+02:00,2023-10-06 10:44:49.494900+02:00,2023-10-06 10:54:49.494900+02:00,Resource 1_0, HIGH, France
525,Sequence B,2023-10-06 10:44:49.494900+02:00,2023-10-06 10:44:49.494900+02:00,2023-10-06 10:54:49.494900+02:00,Resource 1_1, HIGH, France
524,Sequence C,2023-10-06 10:44:49.494900+02:00,2023-10-06 10:44:49.494900+02:00,2023-10-06 10:54:49.494900+02:00,Resource 1_2, HIGH, France
527,Sequence A,2023-10-06 10:54:49.494900+02:00,2023-10-06 10:54:49.494900+02:00,2023-10-06 11:04:49.494900+02:00,Resource 1_3, HIGH, France
526,Sequence B,2023-10-06 10:54:49.494900+02:00,2023-10-06 10:54:49.494900+02:00,2023-10-06 11:04:49.494900+02:00,Resource 1_4, HIGH, France
525,Sequence C,2023-10-06 10:54:49.494900+02:00,2023-10-06 10:54:49.494900+02:00,2023-10-06 11:04:49.494900+02:00,Resource 1_0, HIGH, France
528,Sequence A,2023-10-06 11:04:49.494900+02:00,2023-10-06 11:04:49.494900+02:00,2023-10-06 11:14:49.494900+02:00,Resource 1_1, HIGH, France
527,Sequence B,2023-10-06 11:04:49.494900+02:00,2023-10-06 11:04:49.494900+02:00,2023-10-06 11:14:49.494900+02:00,Resource 1_2, HIGH, France
526,Sequence C,2023-10-06 11:04:49.494900+02:00,2023-10-06 11:04:49.494900+02:00,2023-10-06 11:14:49.494900+02:00,Resource 1_3, HIGH, France
529,Sequence A,2023-10-06 11:14:49.494900+02:00,2023-10-06 11:14:49.494900+02:00,2023-10-06 11:24:49.494900+02:00,Resource 1_4, HIGH, France
528,Sequence B,2023-10-06 11:14:49.494900+02:00,2023-10-06 11:14:49.494900+02:00,2023-10-06 11:24:49.494900+02:00,Resource 1_0, HIGH, France
527,Sequence C,2023-10-06 11:14:49.494900+02:00,2023-10-06 11:14:49.494900+02:00,2023-10-06 11:24:49.494900+02:00,Resource 1_1, HIGH, France
530,Sequence A,2023-10-06 11:24:49.494900+02:00,2023-10-06 11:24:49.494900+02:00,2023-10-06 11:34:49.494900+02:00,Resource 1_2, HIGH, France
529,Sequence B,2023-10-06 11:24:49.494900+02:00,2023-10-06 11:24:49.494900+02:00,2023-10-06 11:34:49.494900+02:00,Resource 1_3, HIGH, France
528,Sequence C,2023-10-06 11:24:49.494900+02:00,2023-10-06 11:24:49.494900+02:00,2023-10-06 11:34:49.494900+02:00,Resource 1_4, HIGH, France
531,Sequence A,2023-10-06 11:34:49.494900+02:00,2023-10-06 11:34:49.494900+02:00,2023-10-06 11:44:49.494900+02:00,Resource 1_0, HIGH, France
530,Sequence B,2023-10-06 11:34:49.494900+02:00,2023-10-06 11:34:49.494900+02:00,2023-10-06 11:44:49.494900+02:00,Resource 1_1, HIGH, France
529,Sequence C,2023-10-06 11:34:49.494900+02:00,2023-10-06 11:34:49.494900+02:00,2023-10-06 11:44:49.494900+02:00,Resource 1_2, HIGH, France
532,Sequence A,2023-10-06 11:44:49.494900+02:00,2023-10-06 11:44:49.494900+02:00,2023-10-06 11:54:49.494900+02:00,Resource 1_3, HIGH, France
531,Sequence B,2023-10-06 11:44:49.494900+02:00,2023-10-06 11:44:49.494900+02:00,2023-10-06 11:54:49.494900+02:00,Resource 1_4, HIGH, France
530,Sequence C,2023-10-06 11:44:49.494900+02:00,2023-10-06 11:44:49.494900+02:00,2023-10-06 11:54:49.494900+02:00,Resource 1_0, HIGH, France
533,Sequence A,2023-10-06 11:54:49.494900+02:00,2023-10-06 11:54:49.494900+02:00,2023-10-06 12:04:49.494900+02:00,Resource 1_1, HIGH, France
532,Sequence B,2023-10-06 11:54:49.494900+02:00,2023-10-06 11:54:49.494900+02:00,2023-10-06 12:04:49.494900+02:00,Resource 1_2, HIGH, France
531,Sequence C,2023-10-06 11:54:49.494900+02:00,2023-10-06 11:54:49.494900+02:00,2023-10-06 12:04:49.494900+02:00,Resource 1_3, HIGH, France
534,Sequence A,2023-10-06 12:04:49.494900+02:00,2023-10-06 12:04:49.494900+02:00,2023-10-06 12:14:49.494900+02:00,Resource 1_4, HIGH, France
533,Sequence B,2023-10-06 12:04:49.494900+02:00,2023-10-06 12:04:49.494900+02:00,2023-10-06 12:14:49.494900+02:00,Resource 1_0, HIGH, France
532,Sequence C,2023-10-06 12:04:49.494900+02:00,2023-10-06 12:04:49.494900+02:00,2023-10-06 12:14:49.494900+02:00,Resource 1_1, HIGH, France
535,Sequence A,2023-10-06 12:14:49.494900+02:00,2023-10-06 12:14:49.494900+02:00,2023-10-06 12:24:49.494900+02:00,Resource 1_2, HIGH, France
534,Sequence B,2023-10-06 12:14:49.494900+02:00,2023-10-06 12:14:49.494900+02:00,2023-10-06 12:24:49.494900+02:00,Resource 1_3, HIGH, France
533,Sequence C,2023-10-06 12:14:49.494900+02:00,2023-10-06 12:14:49.494900+02:00,2023-10-06 12:24:49.494900+02:00,Resource 1_4, HIGH, France
536,Sequence A,2023-10-06 12:24:49.494900+02:00,2023-10-06 12:24:49.494900+02:00,2023-10-06 12:34:49.494900+02:00,Resource 1_0, HIGH, France
535,Sequence B,2023-10-06 12:24:49.494900+02:00,2023-10-06 12:24:49.494900+02:00,2023-10-06 12:34:49.494900+02:00,Resource 1_1, HIGH, France
534,Sequence C,2023-10-06 12:24:49.494900+02:00,2023-10-06 12:24:49.494900+02:00,2023-10-06 12:34:49.494900+02:00,Resource 1_2, HIGH, France
537,Sequence A,2023-10-06 12:34:49.494900+02:00,2023-10-06 12:34:49.494900+02:00,2023-10-06 12:44:49.494900+02:00,Resource 1_3, HIGH, France
536,Sequence B,2023-10-06 12:34:49.494900+02:00,2023-10-06 12:34:49.494900+02:00,2023-10-06 12:44:49.494900+02:00,Resource 1_4, HIGH, France
535,Sequence C,2023-10-06 12:34:49.494900+02:00,2023-10-06 12:34:49.494900+02:00,2023-10-06 12:44:49.494900+02:00,Resource 1_0, HIGH, France
538,Sequence A,2023-10-06 12:44:49.494900+02:00,2023-10-06 12:44:49.494900+02:00,2023-10-06 12:54:49.494900+02:00,Resource 1_1, HIGH, France
537,Sequence B,2023-10-06 12:44:49.494900+02:00,2023-10-06 12:44:49.494900+02:00,2023-10-06 12:54:49.494900+02:00,Resource 1_2, HIGH, France
536,Sequence C,2023-10-06 12:44:49.494900+02:00,2023-10-06 12:44:49.494900+02:00,2023-10-06 12:54:49.494900+02:00,Resource 1_3, HIGH, France
539,Sequence A,2023-10-06 12:54:49.494900+02:00,2023-10-06 12:54:49.494900+02:00,2023-10-06 13:04:49.494900+02:00,Resource 1_4, HIGH, France
538,Sequence B,2023-10-06 12:54:49.494900+02:00,2023-10-06 12:54:49.494900+02:00,2023-10-06 13:04:49.494900+02:00,Resource 1_0, HIGH, France
537,Sequence C,2023-10-06 12:54:49.494900+02:00,2023-10-06 12:54:49.494900+02:00,2023-10-06 13:04:49.494900+02:00,Resource 1_1, HIGH, France
540,Sequence A,2023-10-06 13:04:49.494900+02:00,2023-10-06 13:04:49.494900+02:00,2023-10-06 13:14:49.494900+02:00,Resource 1_2, HIGH, France
539,Sequence B,2023-10-06 13:04:49.494900+02:00,2023-10-06 13:04:49.494900+02:00,2023-10-06 13:14:49.494900+02:00,Resource 1_3, HIGH, France
538,Sequence C,2023-10-06 13:04:49.494900+02:00,2023-10-06 13:04:49.494900+02:00,2023-10-06 13:14:49.494900+02:00,Resource 1_4, HIGH, France
541,Sequence A,2023-10-06 13:14:49.494900+02:00,2023-10-06 13:14:49.494900+02:00,2023-10-06 13:24:49.494900+02:00,Resource 1_0, HIGH, France
540,Sequence B,2023-10-06 13:14:49.494900+02:00,2023-10-06 13:14:49.494900+02:00,2023-10-06 13:24:49.494900+02:00,Resource 1_1, HIGH, France
539,Sequence C,2023-10-06 13:14:49.494900+02:00,2023-10-06 13:14:49.494900+02:00,2023-10-06 13:24:49.494900+02:00,Resource 1_2, HIGH, France
542,Sequence A,2023-10-06 13:24:49.494900+02:00,2023-10-06 13:24:49.494900+02:00,2023-10-06 13:34:49.494900+02:00,Resource 1_3, HIGH, France
541,Sequence B,2023-10-06 13:24:49.494900+02:00,2023-10-06 13:24:49.494900+02:00,2023-10-06 13:34:49.494900+02:00,Resource 1_4, HIGH, France
540,Sequence C,2023-10-06 13:24:49.494900+02:00,2023-10-06 13:24:49.494900+02:00,2023-10-06 13:34:49.494900+02:00,Resource 1_0, HIGH, France
543,Sequence A,2023-10-06 13:34:49.494900+02:00,2023-10-06 13:34:49.494900+02:00,2023-10-06 13:44:49.494900+02:00,Resource 1_1, HIGH, France
542,Sequence B,2023-10-06 13:34:49.494900+02:00,2023-10-06 13:34:49.494900+02:00,2023-10-06 13:44:49.494900+02:00,Resource 1_2, HIGH, France
541,Sequence C,2023-10-06 13:34:49.494900+02:00,2023-10-06 13:34:49.494900+02:00,2023-10-06 13:44:49.494900+02:00,Resource 1_3, HIGH, France
544,Sequence A,2023-10-06 13:44:49.494900+02:00,2023-10-06 13:44:49.494900+02:00,2023-10-06 13:54:49.494900+02:00,Resource 1_4, HIGH, France
543,Sequence B,2023-10-06 13:44:49.494900+02:00,2023-10-06 13:44:49.494900+02:00,2023-10-06 13:54:49.494900+02:00,Resource 1_0, HIGH, France
542,Sequence C,2023-10-06 13:44:49.494900+02:00,2023-10-06 13:44:49.494900+02:00,2023-10-06 13:54:49.494900+02:00,Resource 1_1, HIGH, France
545,Sequence A,2023-10-06 13:54:49.494900+02:00,2023-10-06 13:54:49.494900+02:00,2023-10-06 14:04:49.494900+02:00,Resource 1_2, HIGH, France
544,Sequence B,2023-10-06 13:54:49.494900+02:00,2023-10-06 13:54:49.494900+02:00,2023-10-06 14:04:49.494900+02:00,Resource 1_3, HIGH, France
543,Sequence C,2023-10-06 13:54:49.494900+02:00,2023-10-06 13:54:49.494900+02:00,2023-10-06 14:04:49.494900+02:00,Resource 1_4, HIGH, France
