case_id,activity,enable_time,start_time,end_time,resource, priority, origin
453,Sequence C,2023-12-05 22:54:49.494900+02:00,2023-12-05 23:34:49.494900+02:00,2023-12-05 23:44:49.494900+02:00,Resource 1_3, HIGH, Spain
454,Sequence C,2023-12-05 23:04:49.494900+02:00,2023-12-05 23:44:49.494900+02:00,2023-12-05 23:54:49.494900+02:00,Resource 1_3, HIGH, Spain
457,Sequence A,2023-12-05 23:14:49.494900+02:00,2023-12-05 23:14:49.494900+02:00,2023-12-05 23:24:49.494900+02:00,Resource 1_1, HIGH, Spain
456,Sequence B,2023-12-05 23:14:49.494900+02:00,2023-12-05 23:14:49.494900+02:00,2023-12-05 23:24:49.494900+02:00,Resource 1_4, HIGH, Spain
458,Sequence A,2023-12-05 23:24:49.494900+02:00,2023-12-05 23:24:49.494900+02:00,2023-12-05 23:34:49.494900+02:00,Resource 1_2, HIGH, Spain
457,Sequence B,2023-12-05 23:24:49.494900+02:00,2023-12-05 23:24:49.494900+02:00,2023-12-05 23:34:49.494900+02:00,Resource 1_0, HIGH, Spain
459,Sequence A,2023-12-05 23:34:49.494900+02:00,2023-12-05 23:34:49.494900+02:00,2023-12-05 23:44:49.494900+02:00,Resource 1_1, HIGH, Spain
458,Sequence B,2023-12-05 23:34:49.494900+02:00,2023-12-05 23:34:49.494900+02:00,2023-12-05 23:44:49.494900+02:00,Resource 1_4, HIGH, Spain
460,Sequence A,2023-12-05 23:44:49.494900+02:00,2023-12-05 23:44:49.494900+02:00,2023-12-05 23:54:49.494900+02:00,Resource 1_2, HIGH, Spain
459,Sequence B,2023-12-05 23:44:49.494900+02:00,2023-12-05 23:44:49.494900+02:00,2023-12-05 23:54:49.494900+02:00,Resource 1_0, HIGH, Spain
461,Sequence A,2023-12-05 23:54:49.494900+02:00,2023-12-05 23:54:49.494900+02:00,2023-12-06 00:05:49.494900+02:00,Resource 1_1, HIGH, Spain
460,Sequence B,2023-12-05 23:54:49.494900+02:00,2023-12-05 23:54:49.494900+02:00,2023-12-06 00:05:49.494900+02:00,Resource 1_4, HIGH, Spain
455,Sequence C,2023-12-05 23:14:49.494900+02:00,2023-12-05 23:54:49.494900+02:00,2023-12-06 00:05:49.494900+02:00,Resource 1_3, HIGH, Spain
456,Sequence C,2023-12-05 23:24:49.494900+02:00,2023-12-06 00:05:49.494900+02:00,2023-12-06 00:15:49.494900+02:00,Resource 1_3, HIGH, Spain
457,Sequence C,2023-12-05 23:34:49.494900+02:00,2023-12-06 00:15:49.494900+02:00,2023-12-06 00:25:49.494900+02:00,Resource 1_3, HIGH, Spain
458,Sequence C,2023-12-05 23:44:49.494900+02:00,2023-12-06 00:25:49.494900+02:00,2023-12-06 00:35:49.494900+02:00,Resource 1_3, HIGH, Spain
459,Sequence C,2023-12-05 23:54:49.494900+02:00,2023-12-06 00:35:49.494900+02:00,2023-12-06 00:45:49.494900+02:00,Resource 1_3, HIGH, Spain
462,Sequence A,2023-12-06 00:04:49.494900+02:00,2023-12-06 00:04:49.494900+02:00,2023-12-06 00:14:49.494900+02:00,Resource 1_2, HIGH, Spain
461,Sequence B,2023-12-06 00:05:49.494900+02:00,2023-12-06 00:05:49.494900+02:00,2023-12-06 00:15:49.494900+02:00,Resource 1_0, HIGH, Spain
463,Sequence A,2023-12-06 00:14:49.494900+02:00,2023-12-06 00:14:49.494900+02:00,2023-12-06 00:24:49.494900+02:00,Resource 1_1, HIGH, Spain
462,Sequence B,2023-12-06 00:14:49.494900+02:00,2023-12-06 00:14:49.494900+02:00,2023-12-06 00:24:49.494900+02:00,Resource 1_4, HIGH, Spain
464,Sequence A,2023-12-06 00:24:49.494900+02:00,2023-12-06 00:24:49.494900+02:00,2023-12-06 00:34:49.494900+02:00,Resource 1_2, HIGH, Spain
463,Sequence B,2023-12-06 00:24:49.494900+02:00,2023-12-06 00:24:49.494900+02:00,2023-12-06 00:34:49.494900+02:00,Resource 1_0, HIGH, Spain
465,Sequence A,2023-12-06 00:34:49.494900+02:00,2023-12-06 00:34:49.494900+02:00,2023-12-06 00:44:49.494900+02:00,Resource 1_1, HIGH, Spain
464,Sequence B,2023-12-06 00:34:49.494900+02:00,2023-12-06 00:34:49.494900+02:00,2023-12-06 00:44:49.494900+02:00,Resource 1_4, HIGH, Spain
466,Sequence A,2023-12-06 00:44:49.494900+02:00,2023-12-06 00:44:49.494900+02:00,2023-12-06 00:54:49.494900+02:00,Resource 1_2, HIGH, Spain
465,Sequence B,2023-12-06 00:44:49.494900+02:00,2023-12-06 00:44:49.494900+02:00,2023-12-06 00:54:49.494900+02:00,Resource 1_0, HIGH, Spain
460,Sequence C,2023-12-06 00:05:49.494900+02:00,2023-12-06 00:44:49.494900+02:00,2023-12-06 00:54:49.494900+02:00,Resource 1_1, HIGH, Spain
461,Sequence C,2023-12-06 00:15:49.494900+02:00,2023-12-06 00:54:49.494900+02:00,2023-12-06 01:04:49.494900+02:00,Resource 1_1, HIGH, Spain
462,Sequence C,2023-12-06 00:24:49.494900+02:00,2023-12-06 01:04:49.494900+02:00,2023-12-06 01:14:49.494900+02:00,Resource 1_1, HIGH, Spain
463,Sequence C,2023-12-06 00:34:49.494900+02:00,2023-12-06 01:14:49.494900+02:00,2023-12-06 01:24:49.494900+02:00,Resource 1_1, HIGH, Spain
464,Sequence C,2023-12-06 00:44:49.494900+02:00,2023-12-06 01:24:49.494900+02:00,2023-12-06 01:34:49.494900+02:00,Resource 1_1, HIGH, Spain
467,Sequence A,2023-12-06 00:54:49.494900+02:00,2023-12-06 00:54:49.494900+02:00,2023-12-06 01:04:49.494900+02:00,Resource 1_4, HIGH, Spain
466,Sequence B,2023-12-06 00:54:49.494900+02:00,2023-12-06 00:54:49.494900+02:00,2023-12-06 01:04:49.494900+02:00,Resource 1_3, HIGH, Spain
468,Sequence A,2023-12-06 01:04:49.494900+02:00,2023-12-06 01:04:49.494900+02:00,2023-12-06 01:14:49.494900+02:00,Resource 1_2, HIGH, Spain
467,Sequence B,2023-12-06 01:04:49.494900+02:00,2023-12-06 01:04:49.494900+02:00,2023-12-06 01:14:49.494900+02:00,Resource 1_0, HIGH, Spain
469,Sequence A,2023-12-06 01:14:49.494900+02:00,2023-12-06 01:14:49.494900+02:00,2023-12-06 01:24:49.494900+02:00,Resource 1_4, HIGH, Spain
468,Sequence B,2023-12-06 01:14:49.494900+02:00,2023-12-06 01:14:49.494900+02:00,2023-12-06 01:24:49.494900+02:00,Resource 1_3, HIGH, Spain
470,Sequence A,2023-12-06 01:24:49.494900+02:00,2023-12-06 01:24:49.494900+02:00,2023-12-06 01:34:49.494900+02:00,Resource 1_2, HIGH, Spain
469,Sequence B,2023-12-06 01:24:49.494900+02:00,2023-12-06 01:24:49.494900+02:00,2023-12-06 01:34:49.494900+02:00,Resource 1_0, HIGH, Spain
471,Sequence A,2023-12-06 01:34:49.494900+02:00,2023-12-06 01:34:49.494900+02:00,2023-12-06 01:44:49.494900+02:00,Resource 1_4, HIGH, Spain
470,Sequence B,2023-12-06 01:34:49.494900+02:00,2023-12-06 01:34:49.494900+02:00,2023-12-06 01:44:49.494900+02:00,Resource 1_3, HIGH, Spain
465,Sequence C,2023-12-06 00:54:49.494900+02:00,2023-12-06 01:34:49.494900+02:00,2023-12-06 01:44:49.494900+02:00,Resource 1_1, HIGH, Spain
466,Sequence C,2023-12-06 01:04:49.494900+02:00,2023-12-06 01:44:49.494900+02:00,2023-12-06 01:54:49.494900+02:00,Resource 1_1, HIGH, Spain
467,Sequence C,2023-12-06 01:14:49.494900+02:00,2023-12-06 01:54:49.494900+02:00,2023-12-06 02:04:49.494900+02:00,Resource 1_1, HIGH, Spain
468,Sequence C,2023-12-06 01:24:49.494900+02:00,2023-12-06 02:04:49.494900+02:00,2023-12-06 02:14:49.494900+02:00,Resource 1_1, HIGH, Spain
469,Sequence C,2023-12-06 01:34:49.494900+02:00,2023-12-06 02:14:49.494900+02:00,2023-12-06 02:24:49.494900+02:00,Resource 1_1, HIGH, Spain
472,Sequence A,2023-12-06 01:44:49.494900+02:00,2023-12-06 01:44:49.494900+02:00,2023-12-06 01:54:49.494900+02:00,Resource 1_2, HIGH, Spain
471,Sequence B,2023-12-06 01:44:49.494900+02:00,2023-12-06 01:44:49.494900+02:00,2023-12-06 01:54:49.494900+02:00,Resource 1_0, HIGH, Spain
473,Sequence A,2023-12-06 01:54:49.494900+02:00,2023-12-06 01:54:49.494900+02:00,2023-12-06 02:04:49.494900+02:00,Resource 1_4, HIGH, Spain
472,Sequence B,2023-12-06 01:54:49.494900+02:00,2023-12-06 01:54:49.494900+02:00,2023-12-06 02:04:49.494900+02:00,Resource 1_3, HIGH, Spain
474,Sequence A,2023-12-06 02:04:49.494900+02:00,2023-12-06 02:04:49.494900+02:00,2023-12-06 02:14:49.494900+02:00,Resource 1_2, HIGH, Spain
473,Sequence B,2023-12-06 02:04:49.494900+02:00,2023-12-06 02:04:49.494900+02:00,2023-12-06 02:14:49.494900+02:00,Resource 1_0, HIGH, Spain
475,Sequence A,2023-12-06 02:14:49.494900+02:00,2023-12-06 02:14:49.494900+02:00,2023-12-06 02:24:49.494900+02:00,Resource 1_4, HIGH, Spain
474,Sequence B,2023-12-06 02:14:49.494900+02:00,2023-12-06 02:14:49.494900+02:00,2023-12-06 02:24:49.494900+02:00,Resource 1_3, HIGH, Spain
476,Sequence A,2023-12-06 02:24:49.494900+02:00,2023-12-06 02:24:49.494900+02:00,2023-12-06 02:34:49.494900+02:00,Resource 1_2, HIGH, Spain
475,Sequence B,2023-12-06 02:24:49.494900+02:00,2023-12-06 02:24:49.494900+02:00,2023-12-06 02:34:49.494900+02:00,Resource 1_0, HIGH, Spain
470,Sequence C,2023-12-06 01:44:49.494900+02:00,2023-12-06 02:24:49.494900+02:00,2023-12-06 02:34:49.494900+02:00,Resource 1_1, HIGH, Spain
471,Sequence C,2023-12-06 01:54:49.494900+02:00,2023-12-06 02:34:49.494900+02:00,2023-12-06 02:44:49.494900+02:00,Resource 1_1, HIGH, Spain
472,Sequence C,2023-12-06 02:04:49.494900+02:00,2023-12-06 02:44:49.494900+02:00,2023-12-06 02:54:49.494900+02:00,Resource 1_1, HIGH, Spain
473,Sequence C,2023-12-06 02:14:49.494900+02:00,2023-12-06 02:54:49.494900+02:00,2023-12-06 03:04:49.494900+02:00,Resource 1_1, HIGH, Spain
474,Sequence C,2023-12-06 02:24:49.494900+02:00,2023-12-06 03:04:49.494900+02:00,2023-12-06 03:14:49.494900+02:00,Resource 1_1, HIGH, Spain
477,Sequence A,2023-12-06 02:34:49.494900+02:00,2023-12-06 02:34:49.494900+02:00,2023-12-06 02:44:49.494900+02:00,Resource 1_4, HIGH, Spain
476,Sequence B,2023-12-06 02:34:49.494900+02:00,2023-12-06 02:34:49.494900+02:00,2023-12-06 02:44:49.494900+02:00,Resource 1_3, HIGH, Spain
478,Sequence A,2023-12-06 02:44:49.494900+02:00,2023-12-06 02:44:49.494900+02:00,2023-12-06 02:54:49.494900+02:00,Resource 1_2, HIGH, Spain
477,Sequence B,2023-12-06 02:44:49.494900+02:00,2023-12-06 02:44:49.494900+02:00,2023-12-06 02:54:49.494900+02:00,Resource 1_0, HIGH, Spain
479,Sequence A,2023-12-06 02:54:49.494900+02:00,2023-12-06 02:54:49.494900+02:00,2023-12-06 03:04:49.494900+02:00,Resource 1_4, HIGH, Spain
478,Sequence B,2023-12-06 02:54:49.494900+02:00,2023-12-06 02:54:49.494900+02:00,2023-12-06 03:04:49.494900+02:00,Resource 1_3, HIGH, Spain
480,Sequence A,2023-12-06 03:04:49.494900+02:00,2023-12-06 03:04:49.494900+02:00,2023-12-06 03:14:49.494900+02:00,Resource 1_2, HIGH, Spain
479,Sequence B,2023-12-06 03:04:49.494900+02:00,2023-12-06 03:04:49.494900+02:00,2023-12-06 03:14:49.494900+02:00,Resource 1_0, HIGH, Spain
481,Sequence A,2023-12-06 03:14:49.494900+02:00,2023-12-06 03:14:49.494900+02:00,2023-12-06 03:24:49.494900+02:00,Resource 1_4, HIGH, Spain
480,Sequence B,2023-12-06 03:14:49.494900+02:00,2023-12-06 03:14:49.494900+02:00,2023-12-06 03:24:49.494900+02:00,Resource 1_3, HIGH, Spain
475,Sequence C,2023-12-06 02:34:49.494900+02:00,2023-12-06 03:14:49.494900+02:00,2023-12-06 03:24:49.494900+02:00,Resource 1_1, HIGH, Spain
476,Sequence C,2023-12-06 02:44:49.494900+02:00,2023-12-06 03:24:49.494900+02:00,2023-12-06 03:34:49.494900+02:00,Resource 1_1, HIGH, Spain
477,Sequence C,2023-12-06 02:54:49.494900+02:00,2023-12-06 03:34:49.494900+02:00,2023-12-06 03:44:49.494900+02:00,Resource 1_1, HIGH, Spain
478,Sequence C,2023-12-06 03:04:49.494900+02:00,2023-12-06 03:44:49.494900+02:00,2023-12-06 03:54:49.494900+02:00,Resource 1_1, HIGH, Spain
479,Sequence C,2023-12-06 03:14:49.494900+02:00,2023-12-06 03:54:49.494900+02:00,2023-12-06 04:04:49.494900+02:00,Resource 1_1, HIGH, Spain
482,Sequence A,2023-12-06 03:24:49.494900+02:00,2023-12-06 03:24:49.494900+02:00,2023-12-06 03:34:49.494900+02:00,Resource 1_2, HIGH, Spain
481,Sequence B,2023-12-06 03:24:49.494900+02:00,2023-12-06 03:24:49.494900+02:00,2023-12-06 03:34:49.494900+02:00,Resource 1_0, HIGH, Spain
483,Sequence A,2023-12-06 03:34:49.494900+02:00,2023-12-06 03:34:49.494900+02:00,2023-12-06 03:44:49.494900+02:00,Resource 1_4, HIGH, Spain
482,Sequence B,2023-12-06 03:34:49.494900+02:00,2023-12-06 03:34:49.494900+02:00,2023-12-06 03:44:49.494900+02:00,Resource 1_3, HIGH, Spain
484,Sequence A,2023-12-06 03:44:49.494900+02:00,2023-12-06 03:44:49.494900+02:00,2023-12-06 03:54:49.494900+02:00,Resource 1_2, HIGH, Spain
483,Sequence B,2023-12-06 03:44:49.494900+02:00,2023-12-06 03:44:49.494900+02:00,2023-12-06 03:54:49.494900+02:00,Resource 1_0, HIGH, Spain
485,Sequence A,2023-12-06 03:54:49.494900+02:00,2023-12-06 03:54:49.494900+02:00,2023-12-06 04:04:49.494900+02:00,Resource 1_4, HIGH, Spain
484,Sequence B,2023-12-06 03:54:49.494900+02:00,2023-12-06 03:54:49.494900+02:00,2023-12-06 04:04:49.494900+02:00,Resource 1_3, HIGH, Spain
486,Sequence A,2023-12-06 04:04:49.494900+02:00,2023-12-06 04:04:49.494900+02:00,2023-12-06 04:14:49.494900+02:00,Resource 1_2, HIGH, Spain
485,Sequence B,2023-12-06 04:04:49.494900+02:00,2023-12-06 04:04:49.494900+02:00,2023-12-06 04:14:49.494900+02:00,Resource 1_0, HIGH, Spain
480,Sequence C,2023-12-06 03:24:49.494900+02:00,2023-12-06 04:04:49.494900+02:00,2023-12-06 04:14:49.494900+02:00,Resource 1_1, HIGH, Spain
481,Sequence C,2023-12-06 03:34:49.494900+02:00,2023-12-06 04:14:49.494900+02:00,2023-12-06 04:24:49.494900+02:00,Resource 1_1, HIGH, Spain
482,Sequence C,2023-12-06 03:44:49.494900+02:00,2023-12-06 04:24:49.494900+02:00,2023-12-06 04:34:49.494900+02:00,Resource 1_1, HIGH, Spain
483,Sequence C,2023-12-06 03:54:49.494900+02:00,2023-12-06 04:34:49.494900+02:00,2023-12-06 04:44:49.494900+02:00,Resource 1_1, HIGH, Spain
484,Sequence C,2023-12-06 04:04:49.494900+02:00,2023-12-06 04:44:49.494900+02:00,2023-12-06 04:54:49.494900+02:00,Resource 1_1, HIGH, Spain
487,Sequence A,2023-12-06 04:14:49.494900+02:00,2023-12-06 04:14:49.494900+02:00,2023-12-06 04:24:49.494900+02:00,Resource 1_4, HIGH, Spain
486,Sequence B,2023-12-06 04:14:49.494900+02:00,2023-12-06 04:14:49.494900+02:00,2023-12-06 04:24:49.494900+02:00,Resource 1_3, HIGH, Spain
488,Sequence A,2023-12-06 04:24:49.494900+02:00,2023-12-06 04:24:49.494900+02:00,2023-12-06 04:34:49.494900+02:00,Resource 1_2, HIGH, Spain
487,Sequence B,2023-12-06 04:24:49.494900+02:00,2023-12-06 04:24:49.494900+02:00,2023-12-06 04:34:49.494900+02:00,Resource 1_0, HIGH, Spain
489,Sequence A,2023-12-06 04:34:49.494900+02:00,2023-12-06 04:34:49.494900+02:00,2023-12-06 04:44:49.494900+02:00,Resource 1_4, HIGH, Spain
488,Sequence B,2023-12-06 04:34:49.494900+02:00,2023-12-06 04:34:49.494900+02:00,2023-12-06 04:44:49.494900+02:00,Resource 1_3, HIGH, Spain
490,Sequence A,2023-12-06 04:44:49.494900+02:00,2023-12-06 04:44:49.494900+02:00,2023-12-06 04:54:49.494900+02:00,Resource 1_2, HIGH, Spain
489,Sequence B,2023-12-06 04:44:49.494900+02:00,2023-12-06 04:44:49.494900+02:00,2023-12-06 04:54:49.494900+02:00,Resource 1_0, HIGH, Spain
491,Sequence A,2023-12-06 04:54:49.494900+02:00,2023-12-06 04:54:49.494900+02:00,2023-12-06 05:04:49.494900+02:00,Resource 1_4, HIGH, Spain
490,Sequence B,2023-12-06 04:54:49.494900+02:00,2023-12-06 04:54:49.494900+02:00,2023-12-06 05:04:49.494900+02:00,Resource 1_3, HIGH, Spain
485,Sequence C,2023-12-06 04:14:49.494900+02:00,2023-12-06 04:54:49.494900+02:00,2023-12-06 05:04:49.494900+02:00,Resource 1_1, HIGH, Spain
486,Sequence C,2023-12-06 04:24:49.494900+02:00,2023-12-06 05:04:49.494900+02:00,2023-12-06 05:14:49.494900+02:00,Resource 1_1, HIGH, Spain
487,Sequence C,2023-12-06 04:34:49.494900+02:00,2023-12-06 05:14:49.494900+02:00,2023-12-06 05:24:49.494900+02:00,Resource 1_1, HIGH, Spain
488,Sequence C,2023-12-06 04:44:49.494900+02:00,2023-12-06 05:24:49.494900+02:00,2023-12-06 05:34:49.494900+02:00,Resource 1_1, HIGH, Spain
489,Sequence C,2023-12-06 04:54:49.494900+02:00,2023-12-06 05:34:49.494900+02:00,2023-12-06 05:44:49.494900+02:00,Resource 1_1, HIGH, Spain
492,Sequence A,2023-12-06 05:04:49.494900+02:00,2023-12-06 05:04:49.494900+02:00,2023-12-06 05:14:49.494900+02:00,Resource 1_2, HIGH, Spain
491,Sequence B,2023-12-06 05:04:49.494900+02:00,2023-12-06 05:04:49.494900+02:00,2023-12-06 05:14:49.494900+02:00,Resource 1_0, HIGH, Spain
493,Sequence A,2023-12-06 05:14:49.494900+02:00,2023-12-06 05:14:49.494900+02:00,2023-12-06 05:24:49.494900+02:00,Resource 1_4, HIGH, Spain
492,Sequence B,2023-12-06 05:14:49.494900+02:00,2023-12-06 05:14:49.494900+02:00,2023-12-06 05:24:49.494900+02:00,Resource 1_3, HIGH, Spain
494,Sequence A,2023-12-06 05:24:49.494900+02:00,2023-12-06 05:24:49.494900+02:00,2023-12-06 05:34:49.494900+02:00,Resource 1_2, HIGH, Spain
493,Sequence B,2023-12-06 05:24:49.494900+02:00,2023-12-06 05:24:49.494900+02:00,2023-12-06 05:34:49.494900+02:00,Resource 1_0, HIGH, Spain
495,Sequence A,2023-12-06 05:34:49.494900+02:00,2023-12-06 05:34:49.494900+02:00,2023-12-06 05:44:49.494900+02:00,Resource 1_4, HIGH, Spain
494,Sequence B,2023-12-06 05:34:49.494900+02:00,2023-12-06 05:34:49.494900+02:00,2023-12-06 05:44:49.494900+02:00,Resource 1_3, HIGH, Spain
496,Sequence A,2023-12-06 05:44:49.494900+02:00,2023-12-06 05:44:49.494900+02:00,2023-12-06 05:54:49.494900+02:00,Resource 1_2, HIGH, Spain
495,Sequence B,2023-12-06 05:44:49.494900+02:00,2023-12-06 05:44:49.494900+02:00,2023-12-06 05:54:49.494900+02:00,Resource 1_0, HIGH, Spain
490,Sequence C,2023-12-06 05:04:49.494900+02:00,2023-12-06 05:44:49.494900+02:00,2023-12-06 05:54:49.494900+02:00,Resource 1_1, HIGH, Spain
491,Sequence C,2023-12-06 05:14:49.494900+02:00,2023-12-06 05:54:49.494900+02:00,2023-12-06 06:04:49.494900+02:00,Resource 1_1, HIGH, Spain
492,Sequence C,2023-12-06 05:24:49.494900+02:00,2023-12-06 06:04:49.494900+02:00,2023-12-06 06:14:49.494900+02:00,Resource 1_1, HIGH, Spain
493,Sequence C,2023-12-06 05:34:49.494900+02:00,2023-12-06 06:14:49.494900+02:00,2023-12-06 06:24:49.494900+02:00,Resource 1_1, HIGH, Spain
494,Sequence C,2023-12-06 05:44:49.494900+02:00,2023-12-06 06:24:49.494900+02:00,2023-12-06 06:34:49.494900+02:00,Resource 1_1, HIGH, Spain
497,Sequence A,2023-12-06 05:54:49.494900+02:00,2023-12-06 05:54:49.494900+02:00,2023-12-06 06:04:49.494900+02:00,Resource 1_4, HIGH, Spain
496,Sequence B,2023-12-06 05:54:49.494900+02:00,2023-12-06 05:54:49.494900+02:00,2023-12-06 06:04:49.494900+02:00,Resource 1_3, HIGH, Spain
498,Sequence A,2023-12-06 06:04:49.494900+02:00,2023-12-06 06:04:49.494900+02:00,2023-12-06 06:14:49.494900+02:00,Resource 1_2, HIGH, Spain
497,Sequence B,2023-12-06 06:04:49.494900+02:00,2023-12-06 06:04:49.494900+02:00,2023-12-06 06:14:49.494900+02:00,Resource 1_0, HIGH, Spain
499,Sequence A,2023-12-06 06:14:49.494900+02:00,2023-12-06 06:14:49.494900+02:00,2023-12-06 06:24:49.494900+02:00,Resource 1_4, HIGH, Spain
498,Sequence B,2023-12-06 06:14:49.494900+02:00,2023-12-06 06:14:49.494900+02:00,2023-12-06 06:24:49.494900+02:00,Resource 1_3, HIGH, Spain
500,Sequence A,2023-12-06 06:24:49.494900+02:00,2023-12-06 06:24:49.494900+02:00,2023-12-06 06:34:49.494900+02:00,Resource 1_2, HIGH, Spain
499,Sequence B,2023-12-06 06:24:49.494900+02:00,2023-12-06 06:24:49.494900+02:00,2023-12-06 06:34:49.494900+02:00,Resource 1_0, HIGH, Spain
501,Sequence A,2023-12-06 06:34:49.494900+02:00,2023-12-06 06:34:49.494900+02:00,2023-12-06 06:44:49.494900+02:00,Resource 1_4, HIGH, Spain
500,Sequence B,2023-12-06 06:34:49.494900+02:00,2023-12-06 06:34:49.494900+02:00,2023-12-06 06:44:49.494900+02:00,Resource 1_3, HIGH, Spain
495,Sequence C,2023-12-06 05:54:49.494900+02:00,2023-12-06 06:34:49.494900+02:00,2023-12-06 06:44:49.494900+02:00,Resource 1_1, HIGH, Spain
496,Sequence C,2023-12-06 06:04:49.494900+02:00,2023-12-06 06:44:49.494900+02:00,2023-12-06 06:54:49.494900+02:00,Resource 1_1, HIGH, Spain
497,Sequence C,2023-12-06 06:14:49.494900+02:00,2023-12-06 06:54:49.494900+02:00,2023-12-06 07:04:49.494900+02:00,Resource 1_1, HIGH, Spain
498,Sequence C,2023-12-06 06:24:49.494900+02:00,2023-12-06 07:04:49.494900+02:00,2023-12-06 07:14:49.494900+02:00,Resource 1_1, HIGH, Spain
499,Sequence C,2023-12-06 06:34:49.494900+02:00,2023-12-06 07:14:49.494900+02:00,2023-12-06 07:24:49.494900+02:00,Resource 1_1, HIGH, Spain
502,Sequence A,2023-12-06 06:44:49.494900+02:00,2023-12-06 06:44:49.494900+02:00,2023-12-06 06:54:49.494900+02:00,Resource 1_2, HIGH, Spain
501,Sequence B,2023-12-06 06:44:49.494900+02:00,2023-12-06 06:44:49.494900+02:00,2023-12-06 06:54:49.494900+02:00,Resource 1_0, HIGH, Spain
503,Sequence A,2023-12-06 06:54:49.494900+02:00,2023-12-06 06:54:49.494900+02:00,2023-12-06 07:04:49.494900+02:00,Resource 1_4, HIGH, Spain
502,Sequence B,2023-12-06 06:54:49.494900+02:00,2023-12-06 06:54:49.494900+02:00,2023-12-06 07:04:49.494900+02:00,Resource 1_3, HIGH, Spain
504,Sequence A,2023-12-06 07:04:49.494900+02:00,2023-12-06 07:04:49.494900+02:00,2023-12-06 07:14:49.494900+02:00,Resource 1_2, HIGH, Spain
503,Sequence B,2023-12-06 07:04:49.494900+02:00,2023-12-06 07:04:49.494900+02:00,2023-12-06 07:14:49.494900+02:00,Resource 1_0, HIGH, Spain
505,Sequence A,2023-12-06 07:14:49.494900+02:00,2023-12-06 07:14:49.494900+02:00,2023-12-06 07:24:49.494900+02:00,Resource 1_4, HIGH, Spain
504,Sequence B,2023-12-06 07:14:49.494900+02:00,2023-12-06 07:14:49.494900+02:00,2023-12-06 07:24:49.494900+02:00,Resource 1_3, HIGH, Spain
506,Sequence A,2023-12-06 07:24:49.494900+02:00,2023-12-06 07:24:49.494900+02:00,2023-12-06 07:34:49.494900+02:00,Resource 1_2, HIGH, Spain
505,Sequence B,2023-12-06 07:24:49.494900+02:00,2023-12-06 07:24:49.494900+02:00,2023-12-06 07:34:49.494900+02:00,Resource 1_0, HIGH, Spain
500,Sequence C,2023-12-06 06:44:49.494900+02:00,2023-12-06 07:24:49.494900+02:00,2023-12-06 07:34:49.494900+02:00,Resource 1_1, HIGH, Spain
501,Sequence C,2023-12-06 06:54:49.494900+02:00,2023-12-06 07:34:49.494900+02:00,2023-12-06 07:44:49.494900+02:00,Resource 1_1, HIGH, Spain
502,Sequence C,2023-12-06 07:04:49.494900+02:00,2023-12-06 07:44:49.494900+02:00,2023-12-06 07:54:49.494900+02:00,Resource 1_1, HIGH, Spain
503,Sequence C,2023-12-06 07:14:49.494900+02:00,2023-12-06 07:54:49.494900+02:00,2023-12-06 08:04:49.494900+02:00,Resource 1_1, HIGH, Spain
504,Sequence C,2023-12-06 07:24:49.494900+02:00,2023-12-06 08:04:49.494900+02:00,2023-12-06 08:14:49.494900+02:00,Resource 1_1, HIGH, Spain
507,Sequence A,2023-12-06 07:34:49.494900+02:00,2023-12-06 07:34:49.494900+02:00,2023-12-06 07:44:49.494900+02:00,Resource 1_4, HIGH, Spain
506,Sequence B,2023-12-06 07:34:49.494900+02:00,2023-12-06 07:34:49.494900+02:00,2023-12-06 07:44:49.494900+02:00,Resource 1_3, HIGH, Spain
508,Sequence A,2023-12-06 07:44:49.494900+02:00,2023-12-06 07:44:49.494900+02:00,2023-12-06 07:54:49.494900+02:00,Resource 1_2, HIGH, Spain
507,Sequence B,2023-12-06 07:44:49.494900+02:00,2023-12-06 07:44:49.494900+02:00,2023-12-06 07:54:49.494900+02:00,Resource 1_0, HIGH, Spain
509,Sequence A,2023-12-06 07:54:49.494900+02:00,2023-12-06 07:54:49.494900+02:00,2023-12-06 08:04:49.494900+02:00,Resource 1_4, HIGH, Spain
508,Sequence B,2023-12-06 07:54:49.494900+02:00,2023-12-06 07:54:49.494900+02:00,2023-12-06 08:04:49.494900+02:00,Resource 1_3, HIGH, Spain
510,Sequence A,2023-12-06 08:04:49.494900+02:00,2023-12-06 08:04:49.494900+02:00,2023-12-06 08:14:49.494900+02:00,Resource 1_2, HIGH, Spain
509,Sequence B,2023-12-06 08:04:49.494900+02:00,2023-12-06 08:04:49.494900+02:00,2023-12-06 08:14:49.494900+02:00,Resource 1_0, HIGH, Spain
511,Sequence A,2023-12-06 08:14:49.494900+02:00,2023-12-06 08:14:49.494900+02:00,2023-12-06 08:24:49.494900+02:00,Resource 1_4, HIGH, Spain
510,Sequence B,2023-12-06 08:14:49.494900+02:00,2023-12-06 08:14:49.494900+02:00,2023-12-06 08:24:49.494900+02:00,Resource 1_3, HIGH, Spain
505,Sequence C,2023-12-06 07:34:49.494900+02:00,2023-12-06 08:14:49.494900+02:00,2023-12-06 08:24:49.494900+02:00,Resource 1_1, HIGH, Spain
506,Sequence C,2023-12-06 07:44:49.494900+02:00,2023-12-06 08:24:49.494900+02:00,2023-12-06 08:34:49.494900+02:00,Resource 1_1, HIGH, Spain
